num_of_prev_attempts,studied_credits,module_presentation_length,date_registration,assessment_submitted_count,assessment_mean_score,assessment_min_score,assessment_max_score,assessment_late_count,assessment_banked_count,assessment_weighted_score,vle_total_clicks,vle_interaction_count,vle_first_click_day,vle_last_click_day,vle_clicks_before_start,vle_clicks_first_30_days,vle_clicks_first_60_days,vle_active_days,vle_avg_clicks_per_active_day,code_module_AAA,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_presentation_2013B,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,gender_F,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,highest_education_A Level or Equivalent,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,imd_band_0-10%,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,imd_band_Unknown,age_band_0-35,age_band_35-55,age_band_55<=,disability_N,disability_Y,target_label,target
0,90,261,-137.0,3.0,87.66666666666667,83.0,93.0,1.0,0.0,87.25,646.0,300.0,-6.0,118.0,81.0,328.0,442.0,56.0,11.535714285714286,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,At_Risk,0
0,60,261,-74.0,4.0,41.0,6.0,58.0,4.0,0.0,37.25,410.0,146.0,-11.0,183.0,8.0,36.0,292.0,30.0,13.666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,At_Risk,0
0,60,261,-134.0,4.0,75.25,63.0,90.0,2.0,0.0,74.95833333333333,813.0,330.0,-18.0,150.0,64.0,276.0,535.0,54.0,15.055555555555555,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,At_Risk,0
0,70,261,-190.0,7.0,49.42857142857143,24.0,69.0,1.0,0.0,44.95,661.0,274.0,-18.0,233.0,24.0,103.0,234.0,51.0,12.96078431372549,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
0,60,261,-96.0,7.0,74.14285714285714,58.0,93.0,1.0,0.0,68.825,841.0,404.0,-18.0,235.0,61.0,84.0,175.0,77.0,10.922077922077921,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Good,1
2,60,261,-102.0,1.0,35.0,35.0,35.0,0.0,0.0,35.0,137.0,67.0,-17.0,147.0,17.0,43.0,94.0,21.0,6.523809523809524,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
1,60,261,-44.0,7.0,50.142857142857146,22.0,92.0,0.0,0.0,38.5625,858.0,282.0,2.0,256.0,0.0,152.0,215.0,57.0,15.052631578947368,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
0,120,261,-53.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,300.0,139.0,-18.0,19.0,140.0,160.0,160.0,21.0,14.285714285714286,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
1,120,261,-43.0,3.0,59.0,55.0,65.0,0.0,0.0,58.375,248.0,92.0,-10.0,131.0,1.0,74.0,188.0,22.0,11.272727272727273,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
2,60,261,-151.0,3.0,76.66666666666667,63.0,94.0,1.0,0.0,73.875,434.0,198.0,-18.0,122.0,93.0,91.0,227.0,24.0,18.083333333333332,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,At_Risk,0
0,60,261,-58.0,1.0,50.0,50.0,50.0,0.0,0.0,50.0,322.0,69.0,22.0,54.0,0.0,229.0,322.0,5.0,64.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,90,261,-143.0,6.0,81.33333333333333,67.0,88.0,0.0,0.0,74.98611111111111,544.0,218.0,-15.0,234.0,64.0,131.0,175.0,72.0,7.555555555555555,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,60,261,-75.0,3.0,84.66666666666667,83.0,88.0,2.0,0.0,84.25,294.0,148.0,-7.0,169.0,21.0,113.0,191.0,36.0,8.166666666666666,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,At_Risk,0
0,60,261,-149.0,3.0,49.0,35.0,62.0,0.0,0.0,48.2,213.0,102.0,-18.0,140.0,69.0,15.0,87.0,20.0,10.65,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,60,261,-151.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,At_Risk,0
0,60,261,-36.0,1.0,70.0,70.0,70.0,0.0,0.0,70.0,164.0,58.0,-18.0,37.0,17.0,119.0,147.0,15.0,10.933333333333334,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,60,261,-37.0,1.0,84.0,84.0,84.0,0.0,0.0,84.0,93.0,55.0,-3.0,46.0,10.0,55.0,83.0,14.0,6.642857142857143,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,At_Risk,0
0,60,261,-106.0,7.0,93.71428571428571,85.0,100.0,0.0,0.0,96.5,1876.0,800.0,-18.0,258.0,121.0,400.0,517.0,149.0,12.590604026845638,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Good,1
1,60,261,-57.0,7.0,71.57142857142857,53.0,86.0,0.0,0.0,69.8625,560.0,200.0,-12.0,235.0,9.0,47.0,146.0,33.0,16.96969696969697,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Good,1
0,60,261,-43.0,7.0,71.14285714285714,49.0,97.0,0.0,0.0,60.3375,584.0,295.0,-18.0,233.0,79.0,175.0,278.0,60.0,9.733333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,180,261,-124.0,1.0,39.0,39.0,39.0,0.0,0.0,39.0,200.0,93.0,-18.0,37.0,41.0,158.0,159.0,20.0,10.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,At_Risk,0
0,60,261,-162.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,120,261,-73.0,4.0,49.25,29.0,87.0,2.0,0.0,50.125,137.0,80.0,-6.0,149.0,19.0,15.0,59.0,29.0,4.724137931034483,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
0,120,261,-139.0,6.0,52.166666666666664,43.0,62.0,2.0,0.0,49.09722222222222,528.0,178.0,-17.0,261.0,37.0,67.0,166.0,40.0,13.2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Good,1
1,60,261,-61.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
1,70,261,-151.0,3.0,87.33333333333333,84.0,90.0,0.0,3.0,86.75,13.0,11.0,-11.0,8.0,12.0,1.0,1.0,4.0,3.25,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,At_Risk,0
0,60,261,-179.0,7.0,70.85714285714286,57.0,87.0,0.0,0.0,75.5375,1167.0,465.0,-9.0,244.0,34.0,170.0,262.0,79.0,14.772151898734178,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Good,1
0,240,261,-190.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,At_Risk,0
1,160,261,-46.0,6.0,79.0,67.0,87.0,0.0,0.0,72.91666666666667,1425.0,606.0,-18.0,258.0,166.0,238.0,564.0,133.0,10.714285714285714,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,Good,1
0,60,261,-139.0,7.0,91.57142857142857,80.0,100.0,0.0,0.0,86.775,3037.0,1007.0,-18.0,256.0,308.0,715.0,933.0,150.0,20.246666666666666,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Good,1
0,60,261,-72.0,4.0,52.5,40.0,67.0,0.0,0.0,50.583333333333336,522.0,152.0,-3.0,165.0,55.0,140.0,273.0,28.0,18.642857142857142,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,180,261,-33.0,7.0,64.28571428571429,44.0,82.0,0.0,0.0,61.175,2057.0,734.0,-10.0,261.0,127.0,320.0,657.0,141.0,14.588652482269504,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Good,1
0,120,261,-85.0,7.0,61.714285714285715,36.0,71.0,1.0,0.0,50.9125,1232.0,515.0,-15.0,236.0,172.0,185.0,282.0,71.0,17.35211267605634,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,At_Risk,0
1,60,261,-176.0,7.0,52.142857142857146,27.0,75.0,3.0,0.0,39.9625,965.0,426.0,-18.0,258.0,6.0,107.0,320.0,102.0,9.46078431372549,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Good,1
4,90,261,-166.0,1.0,43.0,43.0,43.0,0.0,0.0,43.0,52.0,29.0,-17.0,37.0,7.0,39.0,45.0,8.0,6.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,At_Risk,0
1,60,261,-32.0,3.0,83.0,79.0,85.0,0.0,3.0,83.125,143.0,75.0,-18.0,86.0,29.0,89.0,112.0,17.0,8.411764705882353,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
2,60,261,-124.0,7.0,67.0,47.0,81.0,0.0,0.0,59.075,1113.0,473.0,-16.0,253.0,202.0,145.0,224.0,52.0,21.403846153846153,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Good,1
1,60,261,-29.0,4.0,64.25,38.0,91.0,2.0,0.0,65.875,1246.0,505.0,-18.0,245.0,70.0,413.0,594.0,72.0,17.305555555555557,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,At_Risk,0
0,180,261,-68.0,2.0,81.0,76.0,86.0,0.0,0.0,81.55555555555556,360.0,164.0,-11.0,62.0,35.0,119.0,315.0,31.0,11.612903225806452,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,At_Risk,0
0,60,261,-38.0,6.0,69.83333333333333,42.0,90.0,0.0,0.0,67.47222222222223,1085.0,527.0,-9.0,246.0,75.0,221.0,527.0,81.0,13.395061728395062,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Good,1
1,150,261,-157.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,106.0,42.0,-18.0,24.0,39.0,67.0,67.0,11.0,9.636363636363637,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,At_Risk,0
0,60,261,-74.0,7.0,56.285714285714285,44.0,79.0,0.0,0.0,50.05,483.0,265.0,-13.0,241.0,12.0,60.0,96.0,68.0,7.102941176470588,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Good,1
1,60,261,-201.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,120,261,-139.0,6.0,63.0,55.0,74.0,0.0,0.0,59.208333333333336,3630.0,1472.0,-18.0,261.0,322.0,315.0,585.0,207.0,17.536231884057973,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,Good,1
0,60,261,-37.0,3.0,71.0,61.0,81.0,1.0,0.0,72.11111111111111,224.0,97.0,1.0,139.0,0.0,97.0,199.0,24.0,9.333333333333334,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
0,60,261,-156.0,7.0,69.14285714285714,42.0,91.0,0.0,0.0,56.45,2669.0,865.0,-18.0,236.0,203.0,845.0,1208.0,109.0,24.486238532110093,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
1,120,261,-61.0,2.0,55.5,38.0,73.0,0.0,0.0,50.72727272727273,453.0,228.0,-17.0,122.0,165.0,109.0,129.0,51.0,8.882352941176471,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,At_Risk,0
0,60,261,-187.0,7.0,72.71428571428571,57.0,87.0,0.0,0.0,67.2375,4476.0,1205.0,-16.0,261.0,181.0,303.0,786.0,200.0,22.38,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Good,1
2,60,261,-67.0,3.0,80.33333333333333,71.0,87.0,1.0,0.0,80.25,1100.0,440.0,-18.0,110.0,244.0,438.0,740.0,84.0,13.095238095238095,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,At_Risk,0
2,60,261,-156.0,4.0,70.75,35.0,91.0,0.0,4.0,67.625,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,At_Risk,0
0,120,261,-46.0,3.0,87.0,81.0,90.0,1.0,0.0,87.75,806.0,283.0,-18.0,178.0,14.0,374.0,575.0,52.0,15.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,At_Risk,0
0,120,261,-124.0,1.0,59.0,59.0,59.0,1.0,0.0,59.0,81.0,44.0,3.0,49.0,0.0,60.0,81.0,6.0,13.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,At_Risk,0
0,60,261,-110.0,7.0,64.0,48.0,77.0,0.0,0.0,62.8625,1760.0,684.0,-9.0,234.0,28.0,400.0,538.0,103.0,17.0873786407767,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Good,1
0,70,261,-75.0,5.0,56.2,50.0,64.0,0.0,0.0,56.65625,406.0,176.0,-18.0,202.0,35.0,70.0,155.0,42.0,9.666666666666666,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,120,261,-46.0,4.0,51.75,12.0,73.0,2.0,0.0,48.083333333333336,168.0,91.0,-7.0,145.0,12.0,49.0,66.0,31.0,5.419354838709677,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,At_Risk,0
1,60,261,-46.0,2.0,75.0,73.0,77.0,0.0,2.0,74.77777777777777,103.0,60.0,-18.0,144.0,27.0,28.0,28.0,13.0,7.923076923076923,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,At_Risk,0
3,60,261,-74.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,At_Risk,0
3,60,261,-54.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,39.0,21.0,-18.0,52.0,15.0,17.0,24.0,6.0,6.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,At_Risk,0
1,60,261,-145.0,5.0,50.8,28.0,69.0,0.0,5.0,47.40625,229.0,104.0,-16.0,147.0,42.0,108.0,138.0,23.0,9.956521739130435,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,At_Risk,0
0,165,261,-39.0,7.0,78.85714285714286,38.0,97.0,0.0,0.0,79.775,1749.0,624.0,-12.0,250.0,37.0,346.0,553.0,89.0,19.651685393258425,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Good,1
0,90,261,-82.0,7.0,58.142857142857146,26.0,92.0,1.0,0.0,64.7,170.0,104.0,-1.0,261.0,1.0,52.0,66.0,32.0,5.3125,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Good,1
0,60,261,-152.0,7.0,76.28571428571429,37.0,91.0,2.0,0.0,80.275,1496.0,522.0,-16.0,261.0,107.0,234.0,398.0,104.0,14.384615384615385,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Good,1
0,60,261,-40.0,2.0,61.5,56.0,67.0,0.0,0.0,60.888888888888886,816.0,355.0,-17.0,96.0,108.0,438.0,612.0,51.0,16.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,At_Risk,0
0,90,261,-37.0,7.0,50.57142857142857,7.0,81.0,2.0,0.0,49.075,753.0,356.0,-2.0,257.0,2.0,178.0,293.0,103.0,7.310679611650485,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Good,1
1,120,261,-36.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,739.5,242.0,-10.0,228.0,26.0,180.0,288.0,47.0,16.360555555555557,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,At_Risk,0
0,70,261,-165.0,1.0,27.0,27.0,27.0,1.0,0.0,27.0,102.0,44.0,-12.0,27.0,2.0,100.0,100.0,10.0,10.2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,At_Risk,0
3,60,261,-45.0,4.0,36.75,22.0,66.0,3.0,0.0,32.96296296296296,311.0,150.0,1.0,233.0,0.0,42.0,78.0,41.0,7.585365853658536,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
1,120,261,-152.0,4.0,22.5,13.0,27.0,1.0,0.0,21.75,542.0,191.0,-10.0,135.0,38.0,142.0,283.0,41.0,13.21951219512195,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,At_Risk,0
1,60,261,-44.0,3.0,79.66666666666667,73.0,84.0,3.0,0.0,80.375,967.0,368.0,-18.0,177.0,5.0,258.0,669.0,75.0,12.893333333333333,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
0,60,261,-86.0,6.0,69.0,56.0,81.0,0.0,0.0,62.19444444444444,1620.0,830.0,-16.0,253.0,129.0,499.0,630.0,137.0,11.824817518248175,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Good,1
0,120,261,-96.0,7.0,76.0,60.0,92.0,1.0,0.0,72.03309401709402,10.0,6.0,-16.0,45.0,9.0,0.0,1.0,3.0,3.3333333333333335,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,At_Risk,0
1,60,261,-60.0,7.0,68.71428571428571,54.0,88.0,0.0,0.0,69.5125,507.0,255.0,-16.0,247.0,10.0,86.0,116.0,64.0,7.921875,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Good,1
